material_id;diameter;body_length;wall_thickness;laminate;shoulder;closure;closure_material;packaging_code;lacquer;printing_document;customer_id
248523;25.0;105;0.5;;N-1110002025;HI1125040001;611067;VPU037;LA0144;PD049935;105521
248524;25.0;105;0.5;;N-1110002025;HI1125040001;611067;VPU037;LA0144;PD049936;105521
248525;25.0;105;0.5;;N-1110002025;HI1125040001;611067;VPU037;LA0144;PD049937;105521
248803;25.0;100;0.4;;N-1110002015;HI1125040001;613027;VPU037;LA0142;PD049939;105521
249056;40.0;160;0.5;PF0116;N-1500U01090;HC1539010001;607311;VP0275;LA0172;;100531
249724;30.0;113;0.5;PF0404;N-1510000020;HI1529057M02;249728;VK30201;LA0172;PD047066;100315
249748;19.0;90;0.5;PF0116;K-1500Z01014;HL1519014001;614216;VP0734;LA0180;PD048198;101015
249797;40.0;125;0.5;;P-2100Z01100;VS2138030001;607994;VPU057;LA0172;;100640
250782;35.0;140;0.5;;N-15D0001050;HE1535050K01;609548;VPU046;LA0173;PD049966;101078
251472;50.0;177;0.5;PF0413;N-150GSF0060;HG1539060Z01;607664;VP0737;LA0161;PD056985;100728
251478;35.0;154;0.5;;N-15D0001050;HS1535030004;607943;VPU046;LA0172;PD049984;100642
251479;35.0;154;0.5;;N-15D0001050;HS1535030004;607943;VPU046;LA0172;PD049985;100642
251480;35.0;154;0.5;;N-15D0001050;HS1535030004;607943;VPU046;LA0172;PD049986;100642
251699;35.0;90;0.5;;P-2100Z01100;VS2134020M02;615066;VPU045;LA0144;PD049987;105521
251922;35.0;120;0.5;PF0404;N-1500H00030;HI1534050M01;607054;VK35301;LA0172;PD043490;100315
253126;16.0;70;0.3;PF0405;K-060A000011;HC0609011R03;251190;VK16201;LA0172;;101017
253252;35.0;95;0.5;PF0116;N-15D0000030;HS1535030004;612178;VK35101;LA0172;;100475
253459;40.0;125;0.5;;P-2100Z01100;VS2139030G01;607989;VPU048;LA0173;PD050048;101593
254024;50.0;155;0.5;;P-2100Z01100;VS2148020M02;615062;VPU053;LA0174;PD050055;105521
254039;50.0;155;0.5;;P-2100Z01100;VS2148030004;609049;VPU053;LA0172;PD056095;100643
254040;35.0;100;0.5;;P-2100Z01100;VS2135030M04;607950;VPU045;LA0172;PD055745;100643
254882;13.5;65;0.3;PF0405;K-060GZ01011;HC0614011G02;606451;VP0352;LA0180;PD044801;100426
255227;40.0;175;0.5;PF0404;N-1500000090;HI1539090001;233090;VK40301;LA0180;PD045837;100495
255229;40.0;175;0.5;PF0404;N-1500000090;HI1539090001;233090;VK40301;LA0180;PD044966;100495
255264;13.5;65;0.3;PF0405;K-060GZ01011;HC0614011G02;606451;VP0352;LA0180;PD044976;100426
255265;13.5;65;0.3;PF0405;K-060GZ01011;HC0614011G02;606451;VP0352;LA0180;PD046714;100426
256184;50.0;155;0.5;;P-2100Z01100;VS2148030002;615249;VPU053;LA0144;PD050085;105521
256654;30.0;110;0.5;;P-1700Z00100;VS1729030M04;615202;VPU041;LA0144;PD050095;105521
257261;30.0;110;0.5;;P-1700Z00100;VS1729050005;615250;VPU041;LA0144;PD050100;105521
257262;30.0;110;0.5;;P-1700Z00100;VS1729050005;615250;VPU041;LA0144;PD050101;105521
257343;19.0;65;0.4;;N-1110002015;H-1119050M02;614358;VPU035;LA0143;PD050103;105521
257794;40.0;155;0.5;PF0109C;N-1510000040;HI1538090001;227341;VK40301;LA0172;;100315
257901;19.0;85;0.4;;N-1110002035;H-1119050002;607597;VPU035;LA0172;;101125
257938;40.0;175;0.5;PF0404;N-1500000090;HI1539090001;233090;VK40301;LA0180;PD045918;100495
257941;40.0;175;0.5;PF0404;N-1500000090;HI1539090001;233090;VK40301;LA0180;PD045893;100495
257942;40.0;175;0.5;PF0404;N-1500000090;HI1539090001;233090;VK40301;LA0180;PD045838;100495
257943;40.0;175;0.5;PF0404;N-1500000090;HI1539090001;233090;VK40301;LA0180;PD045894;100495
258143;16.0;80;0.3;PF0405;K-060GZ00009;HC0614009G02;606376;VP0512;LA0180;PD045977;100494
258317;40.0;175;0.5;PF0404;N-1500000090;HI1539090001;233090;VK40301;LA0180;PD046083;100495
258318;40.0;175;0.5;PF0404;N-1500000090;HI1539090001;233090;VK40301;LA0180;PD046084;100495
258443;40.0;175;0.5;PF0404;N-1500000090;HI1539090001;233090;VK40301;LA0180;PD046144;100495
259077;35.0;150;0.5;PF0112;N-1500000060;HI1534090001;220465;VP0697;LA0180;PD048563;100774
259078;25.0;123;0.5;PF0112;N-1100000040;HI1124057001;221484;VP0286;LA0180;PD046474;100774
259299;16.0;55;0.5;PF0109C;N-0900000015;H-0916040003;605481;VK16101;LA0180;PD046625;101280
259578;30.0;95;0.5;;N-15D0001030;HR1530030M01;615973;VPU058;LA0143;PD050194;100300
259579;30.0;95;0.5;;N-15D0001030;HR1530030M01;615973;VPU058;LA0143;PD050195;100300
259580;30.0;95;0.5;;N-15D0001030;HR1530030M01;615973;VPU058;LA0143;PD050196;100300
259581;30.0;95;0.5;;N-15D0001030;HR1530030M01;615973;VPU058;LA0143;PD050197;100300
259583;30.0;95;0.5;;N-15D0001030;HR1530030M01;615973;VPU058;LA0143;PD050198;100300
259584;30.0;95;0.5;;N-15D0001030;HR1530030M01;615973;VPU058;LA0143;PD050199;100300
259601;35.0;125;0.5;PF0404;N-1510000020;HI1534057M02;225251;VK35301;LA0172;PD046735;100315
260019;13.5;65;0.3;PF0405;K-060GZ01011;HC0614011G02;606451;VP0352;LA0180;PD046866;100426
260261;19.0;110;0.5;PF0116;K-060A000011;HF0611011001;607050;VK19401;LA0180;PD047698;101287
260730;13.5;65;0.3;PF0405;K-060GZ01011;HC0614011G02;606451;VP0352;LA0180;PD047081;100426
260855;40.0;129;0.5;;P-2100Z01100;VS2138030M02;612104;VPU049;LAXXXX;PD050242;105521
260930;13.5;58;0.3;PF0405;N-0600000012;HL0613012001;614995;VP0401;LA0174;PD047208;100328
260931;13.5;58;0.3;PF0405;N-0600000012;HL0613012001;614995;VP0401;LA0174;PD047209;100328
260976;25.0;123;0.5;PF0112;N-1100000040;HI1124057001;221484;VP0286;LA0180;PD047233;100774
260985;35.0;120;0.5;PF0404;P-2100Z00100;VS2134030002;605141;VK35301;LA0174;PD048777;
261121;19.0;85;0.5;PF0116;K-1500Z01014;HL1519014001;614215;VP0734;LA0180;PD045548;100645
261168;13.5;58;0.3;PF0405;N-0600000012;HL0613012001;610699;VP0401;LA0174;PD047317;
261185;19.0;60;0.4;;N-1110002015;H-1119050002;615069;VPU035;LA0144;PD050256;100328
261272;16.0;75;0.5;PF0109C;K-060A000011;HF0611011M01;607109;VK16201;LA0174;PD047340;100521
261369;40.0;175;0.5;PF0404;N-1500000090;HI1539090001;233090;VK40301;LA0180;PD047360;100495
261813;35.0;93;0.5;PF0404;P-2100Z00100;VS2134030002;610700;VK35101;LA0174;PD048803;
261814;35.0;93;0.5;PF0404;P-2100Z00100;VS2134020002;614941;VK35101;LA0174;PD047520;
261851;25.0;105;0.5;PF0404;K-1100001015;HC1124015001;610708;VP0294;LA0174;PD048937;
261852;25.0;105;0.5;PF0404;K-1100001015;HC1124015001;610708;VP0294;LA0174;PD048938;
261895;30.0;95;0.5;;N-15D0001030;HR1530030M01;615973;VPU058;LA0143;PD050340;100300
262005;16.0;70;0.3;PF0404;K-060A000011;HC0609011R03;251189;VK16201;LA0180;PD047598;101017
262006;16.0;70;0.3;PF0404;K-060A000011;HC0609011R03;251190;VK16201;LA0180;PD047599;101017
262007;13.5;50;0.3;PF0405;K-060A000011;HC0609011R03;251189;VK13101;LA0180;PD047600;101017
262008;13.5;50;0.3;PF0405;K-060A000011;HC0609011R03;251190;VK13101;LA0180;PD047601;101017
262693;25.0;98;0.5;PF0404;K-0900001011;HF0918011001;610832;VP0285;LA0174;PD047817;
262694;35.0;120;0.5;PF0404;P-2100Z00100;VS2134030002;610695;VK35301;LA0174;PD047818;
262730;40.0;165;0.5;;P-2100Z01100;VS2138040009;616802;VPU050;LA0172;PD050382;100644
262731;40.0;165;0.5;;P-2100Z01100;VS2138040009;616861;VPU050;LA0142;PD050383;100644
262732;40.0;165;0.5;;P-2100Z01100;VS2138040009;616804;VPU050;LAXXXX;PD050384;100644
262733;40.0;165;0.5;;P-2100Z01100;VS2138040008;616451;VPU050;LA0142;PD050385;100644
262997;40.0;125;0.5;;P-2100Z01100;VS2138040009;616802;VPU048;LA0172;PD053786;100644
263028;40.0;133;0.35;PF0404;N-150GSF0040;HG1539060Z01;607664;VS40111;LA0170;PD047991;101151
263492;40.0;100;0.5;;P-2100Z01100;VS2139030G01;607989;VPU119;LA0142;PD050469;100948
263555;19.0;110;0.5;PF0116;K-060A000011;HF0611011001;607050;VK19401;LA0180;PD048108;101287
263886;19.0;88;0.5;PF0404;N-1100000025;HI1118057001;217363;VP0353;LA0174;PD048291;
263887;13.5;58;0.3;PF0405;N-0600000012;HL0613012001;616718;VP0401;LA0174;PD048292;100328
264041;25.0;120;0.4;;P-1400000106;VP1424020001;615552;VPU038;LA0142;PD052926;101346
264042;25.0;120;0.4;;P-1400000106;VP1424020001;615552;VPU038;LA0172;PD053585;101346
264043;25.0;120;0.4;;P-1400000106;VP1424020001;615552;VPU038;LA0142;PD052761;101346
264085;16.0;80;0.3;PF0405;K-060GZ00009;HC0614009G02;606376;VP0512;LA0180;PD054615;100494
264154;19.0;85;0.4;;K-0900001015;HC0918015M02;611643;VPU035;LA0144;PD050563;105521
264233;30.0;110;0.5;;P-1700Z00100;VS1729030M04;615202;VPU041;LA0144;PD050580;105521
264280;19.0;60;0.4;;N-1110002015;H-1119050002;614576;VPU035;LA0144;PD050593;100328
264298;19.0;88;0.5;PF0404;N-1100000025;HI1118057001;220462;VP0353;LA0174;PD048447;
264403;35.0;120;0.5;PF0404;P-2100Z00100;VS2134030002;605141;VK35301;LA0174;PD048468;
264404;35.0;93;0.5;PF0404;P-2100Z00100;VS2134030002;605141;VK35101;LA0174;PD048469;
264405;35.0;93;0.5;PF0404;P-2100Z00100;VS2134030002;611016;VK35101;LA0174;PD048471;
264406;13.5;45;0.3;PF0405;K-060A000011;HF0611011001;607092;VP0401;LA0174;PD048472;
264528;25.0;120;0.4;;P-1400000106;VP1424020001;615552;VPU038;LA0142;PD052760;101346
264686;25.0;105;0.5;PF0116;K-1100001011;HC1124011001;615248;VK25201;LA0173;PD060589;101187
264806;30.0;113;0.5;PF0109C;N-1500000050;HS1529050001;604035;VP0291;LA0180;PD048586;100400
264807;40.0;112;0.5;PF0109C;N-1500000060;HS1538060002;600661;VK40201;LA0180;PD048587;100400
264808;50.0;163;0.5;PF0109C;N-2200004090;HS2248090001;605272;VP0372;LA0180;PD048588;100400
264883;50.0;130;0.5;;P-XXXXXXXXXX;VS1750030M70;614113;VPU070;LA0144;PD050639;100645
264894;13.5;45;0.3;PF0405;K-060A000011;HF0611011001;610717;VP0401;LA0174;PD048659;100328
265319;16.0;75;0.3;PF0405;K-060A000011;HC0609011R03;251189;VK16201;LA0172;;101017
265522;35.0;85;0.5;PF0404;P-2100Z00100;VS2134030002;610695;VK35101;LA0174;PD048959;
265647;19.0;110;0.5;PF0116;K-0900001011;HC0918015001;612624;VK19401;LA0172;;101017
265989;30.0;95;0.5;;N-15D0001030;HR1530030M01;615973;VPU058;LAXXXX;PD050718;100300
265991;30.0;95;0.5;;N-15D0001030;HR1530030M01;615973;VPU058;LA0143;PD050719;100300
265993;30.0;95;0.5;;N-15D0001030;HR1530030M01;615973;VPU058;LA0143;PD050720;100300
266071;50.0;170;0.5;PF0116;N-2200004050;HS2248050005;615632;VK50301;LA0172;;100315
266300;25.0;97;0.5;PF0116;N-1100000040;HI1124057001;221484;VP0294;LA0180;PD049223;100328
266493;40.0;100;0.5;;P-2100Z01100;VS2139030G01;607989;VPU119;LA0142;PD050755;100948
266517;19.0;83;0.4;;N-1110002025;H-1119050002;607597;VPU034;LA0144;PD050759;100328
266620;19.0;88;0.5;PF0404;N-1100000025;HI1119057001;274559;VP0353;LA0174;PD049347;
266742;30.0;95;0.5;;N-15D0001030;HR1530030M01;615973;VPU058;LA0143;PDXXXXXX;100300
266782;19.0;60;0.4;;N-1110002015;H-1119050002;607597;VPU035;LA0142;PDXXXXXX;101492
266783;19.0;60;0.4;;N-1110002015;H-1119050002;607597;VPU035;LA0142;PDXXXXXX;101492
266835;13.5;58;0.3;PF0405;N-0600000012;HL0613012001;616718;VP0401;LA0174;PD049410;100328
266844;19.0;88;0.5;PF0404;N-1100000025;HI1118057001;243562;VP0353;LA0174;PD049418;
266945;19.0;60;0.4;;N-1110002015;H-1119050002;614576;VPU035;LA0144;PDXXXXXX;100328
267341;19.0;88;0.5;PF0404;N-1100000025;HI1118057001;243562;VP0353;LA0174;PD049583;
267676;25.0;105;0.5;;N-1110002025;H-1125050002;607841;VPU037;LA0144;PDXXXXXX;101286
267677;30.0;110;0.5;;N-15D0001025;H-1530090002;607903;VPU041;LA0144;PDXXXXXX;101286
267678;30.0;110;0.5;;N-15D0001025;H-1530090002;607903;VPU041;LA0144;PDXXXXXX;101286
267692;25.0;96;0.5;PF0116;K-060A000011;HF0611011M01;607109;VK25201;LA0180;PD046839;100521
267693;25.0;96;0.5;PF0116;K-060A000011;HF0611011M01;607109;VK25201;LA0180;PD047581;100521
267776;35.0;180;0.5;PF0116;N-1510000070;HI1534090001;201123;VK35401;LA0172;;101001
267777;35.0;180;0.5;PF0116;N-1510000070;HI1534090001;201123;VK35401;LA0180;PD046382;101001
267788;25.0;120;0.4;;P-1400000106;VP1424020001;615552;VPU038;LA0142;PD052759;101346
267789;25.0;120;0.4;;P-1400000106;VP1424020001;615552;VPU038;LA0142;PD052758;101346
267790;25.0;120;0.4;;P-1400000106;VP1424020001;615552;VPU038;LA0142;PD052757;101346
267791;25.0;120;0.4;;P-1400000106;VP1424020001;615552;VPU038;LA0142;PD052737;101346
267792;25.0;120;0.4;;P-1400000106;VP1424020001;615552;VPU038;LA0142;PD052718;101346
267816;19.0;75;0.5;PF0116;K-060A000011;HF0611011M01;617548;VK19201;LA0174;PD049695;100864
267850;35.0;120;0.5;PF0116;N-1510000030;HI1534057002;223617;VK35301;LA0172;PD049714;100315
267898;35.0;93;0.5;PF0116;N-1500H00030;HI1534050M01;607054;VK35101;LA0172;PD049796;100315
267899;35.0;95;0.5;PF0116;N-1500H00030;HI1534050M01;606581;VK35101;LA0172;PD056240;100315
268001;30.0;85;0.5;;N-15D0001030;HS1529030M01;612583;VPU058;LA0144;PD053082;100300
268002;30.0;85;0.5;;N-15D0001030;HS1529030M01;612583;VPU058;LA0144;PDXXXXXX;100300
268194;35.0;100;0.5;;P-2100Z01100;VS2134030M02;615409;VPU044;LA0142;PDXXXXXX;100919
268448;25.0;82;0.5;PF0116;N-1100000025;HI1124057001;221484;VP0294;LA0180;PD054158;100328
268558;40.0;129;0.5;;P-2100Z01100;;;VPU049;LA0143;PDXXXXXX;105521
268600;35.0;93;0.5;PF0116;N-1500H00030;HI1534050M01;607054;VK35101;LA0172;PD050939;100315
268764;19.0;70;0.4;;N-1110002015;H-1119050M02;612728;VPU035;LA0173;PD051075;101191
268811;16.0;55;0.3;PF0405;K-060A000011;HF0611011001;610717;VP0340;LA0174;PD051041;100328
268813;16.0;55;0.3;PF0405;K-060A000011;HF0611011001;610717;VP0340;LA0174;PD051042;100328
268901;50.0;160;0.5;;N-2200007050;H-2250120001;608533;VPU053;LA0142;PDXXXXXX;101602
269032;50.0;185;0.5;;N-2200007050;HI2248150R05;608100;VPU055;LA0142;PDXXXXXX;101602
269033;50.0;185;0.5;;N-2200007050;HI2248150R05;608100;VPU055;LA0142;PD070036;101602
269063;50.0;185;0.5;;N-2200007050;HI2248150R05;608100;VPU055;LA0142;PD053362;101602
269075;25.0;90;0.4;;N-1110003025;H-1125050002;607841;VPU037;LA0144;PD051234;101286
269076;25.0;90;0.4;;N-1110003025;H-1125050002;607841;VPU037;LA0144;PD051235;101286
269194;35.0;93;0.5;PF0116;P-2100Z00100;VS2134030002;605141;VK35101;LA0174;PD051183;100328
269203;30.0;110;0.5;;P-1700Z00100;;;VPU041;LA0142;PD051191;105521
269214;30.0;95;0.5;;N-15D0001030;HR1530030M01;615973;VPU058;LA0143;PD051197;100300
269215;30.0;95;0.5;;N-15D0001030;HR1530030M01;615973;VPU058;LA0143;PD051198;100300
269216;30.0;95;0.5;;N-15D0001030;HR1530030M01;615973;VPU058;LA0143;PDXXXXXX;100300
269341;19.0;60;0.4;;N-1110002015;H-1119050002;615069;VPU179;LA0144;PD051241;100328
269446;25.0;105;0.5;PF0116;K-1100001015;HC1124015001;610708;VP0294;LA0174;PD051290;
269447;25.0;105;0.5;PF0116;K-1100001015;HC1124015001;610708;VP0294;LA0174;PD051291;
269448;35.0;120;0.5;PF0404;P-2100Z00100;VS2134030002;610695;VK35301;LA0174;PD051292;
269575;13.5;58;0.3;PF0405;N-0600000012;HL0613012001;610699;VP0401;LA0174;PD051386;
269601;30.0;95;0.5;;N-15D0001050;HE1522020R01;608322;VPU040;LA0172;PD053734;101548
269618;30.0;95;0.5;;N-15D0001030;HR1530030M01;615973;VPU058;LA0173;PD051410;100300
269747;30.0;110;0.5;;P-1700Z00100;VS1729050M05;614726;VPU041;LA0174;PD051191;105521
269790;19.0;60;0.4;;N-1110002015;H-1119050002;614576;VPU035;LA0144;PD051477;100328
269816;35.0;93;0.5;PF0116;P-2100Z00100;VS2134030002;613513;VK35101;LA0174;PD051493;
270002;35.0;93;0.5;PF0116;P-2100Z00100;VS2134030002;611016;VK35101;LA0174;PD051584;
270032;25.0;98;0.5;PF0116;K-1100001015;HC1124015001;610701;VP0294;LA0174;PD051599;100328
270033;25.0;98;0.5;PF0116;K-1100001015;HC1124015001;610701;VP0294;LA0174;PD051600;
270341;35.0;120;0.5;PF0116;P-2100Z00100;VS2134030002;605141;VK35301;LA0174;PD051680;100328
270342;19.0;85;0.5;PF0116;K-0900001011;HC0918015001;604445;VP0353;LA0174;PD051681;
270514;19.0;83;0.4;;N-1110002025;H-1119050002;607597;VPU035;LA0144;PD051739;100328
270652;19.0;70;0.4;;N-1110002025;H-1119050002;615069;VPU035;LA0144;PD051781;100328
270790;50.0;170;0.5;PF0116;N-2200000050;HI2248090M01;615475;VK50301;LA0172;PD056152;100315
270792;50.0;170;0.5;PF0116;N-2200000050;HI2248090M01;615475;VK50301;LA0172;PD051877;100315
270805;25.0;98;0.5;PF0116;K-0900001011;HF0918011001;610832;VP0285;LA0174;PD051890;
270817;19.0;85;0.4;;N-1110002035;H-1119050002;612310;VPU035;LA0144;PD051897;101286
270818;19.0;85;0.4;;N-1110002035;H-1119050002;612310;VPU035;LA0144;PDXXXXXX;101286
270819;19.0;85;0.4;;N-1110002035;H-1119050002;612310;VPU035;LA0144;PD051899;101286
270838;25.0;90;0.4;;N-1110003025;H-1125050002;607841;VPU037;LA0144;PD051904;101286
270840;25.0;90;0.4;;N-1110003025;H-1125050002;607841;VPU037;LA0144;PD051905;101286
270900;16.0;70;0.3;PF0405;K-060A000011;HF0611011001;610717;VP0340;LA0174;PD051935;100328
270923;25.0;90;0.4;;N-1110003025;H-1125050002;607841;VPU037;LA0144;PD051950;101286
270950;35.0;93;0.5;PF0116;P-2100Z00100;VS2134030002;610700;VK35101;LA0174;PD051972;
270951;35.0;93;0.5;PF0116;P-2100Z00100;VS2134020002;614941;VK35101;LA0174;PD051973;100328
270952;40.0;124;0.5;PF0116;N-1500000040;HI1538090001;227341;VP0280;LA0174;PD051974;100328
270953;40.0;124;0.5;PF0116;N-1500000040;HI1538090001;227341;VP0280;LA0174;PD051975;100328
271145;19.0;110;0.5;PF0116;K-0900001011;HC0918015001;613017;VK19401;LA0172;PD054985;100315
271189;19.0;88;0.5;PF0116;N-1100000025;HI1119057001;275208;VP0353;LA0174;PD052063;100328
271241;30.0;95;0.5;;N-15D0001030;HR1530030M01;615973;VPU058;LA0173;PD052087;100300
271242;30.0;95;0.5;;N-15D0001030;HR1530030M01;615973;VPU058;LA0173;PD052088;100300
271243;30.0;95;0.5;;N-15D0001030;HR1530030M01;615973;VPU058;LA0173;PD052089;100300
271249;35.0;93;0.5;PF0116;P-2100Z00100;VS2134030002;613513;VK35101;LA0174;PD052092;
271296;30.0;110;0.5;;P-1700Z00100;VS1729030M04;615202;VPU041;LA0144;PD052120;105521
271383;19.0;92;0.5;PF0116;K-060A000011;HF0610011001;607305;VK19402;LA0180;PD049694;100944
271399;13.5;65;0.3;PF0405;K-060GZ01011;HC0614011G02;606451;VP0352;LA0180;PD052167;100426
271400;13.5;65;0.3;PF0405;K-060GZ01011;HC0614011G02;606451;VP0352;LA0180;PD052168;100426
271448;40.0;165;0.5;;P-2100Z01100;VS2138040009;616939;VPU050;LA0172;PD050386;100644
271452;40.0;165;0.5;;P-2100Z01100;VS2138040009;616802;VPU050;LA0172;PD053787;100644
271453;40.0;165;0.5;;P-2100Z01100;VS2138040009;616861;VPU050;LA0172;PD052655;100644
271454;40.0;165;0.5;;P-2100Z01100;VS2138040009;616804;VPU050;LA0172;PD052656;100644
271455;40.0;165;0.5;;P-2100Z01100;VS2138040009;616805;VPU050;LA0172;PD052657;100644
271529;19.0;88;0.5;PF0116;K-0900001011;HC0918015M01;609285;VK19401;LA0173;PD052059;100315
271555;35.0;93;0.5;PF0116;P-2100Z00100;VS2134030002;611316;VK35101;LA0174;PD052245;
271763;16.0;70;0.3;PF0404;K-060A000011;HF0611011001;610717;VP0340;LA0174;PD052354;
271767;35.0;120;0.5;PF0116;P-2100Z00100;VS2134030002;605141;VK35301;LA0174;PD052355;100328
271812;19.0;88;0.5;PF0116;N-1100000025;HI1119057001;274917;VP0353;LA0174;PD052379;100328
271982;30.0;95;0.5;;N-15D0001030;HR1530030M01;615973;VPU058;LA0173;PD052481;100300
271994;35.0;100;0.5;;N-15D0001025;H-1535090002;607915;VPU045;LA0144;PD052497;101286
271995;35.0;100;0.5;;N-15D0001025;H-1535090002;607915;VPU045;LA0144;PD052496;101286
272052;19.0;110;0.5;PF0116;K-0900001011;HC0918015001;612624;VK19401;LA0172;PD052545;100315
272073;25.0;98;0.5;PF0116;K-0900001011;HF0918011001;610832;VP0285;LA0174;PD052558;
272352;35.0;125;0.5;PF0116;N-1500H00030;HI1534050M01;607054;VK35301;LA0173;PD055830;100315
272405;35.0;85;0.5;PF0116;P-2100Z00100;VS2134030002;610695;VK35101;LA0174;PD052715;100328
272611;19.0;88;0.5;PF0116;N-1100000025;HI1119057001;221749;VP0353;LA0174;PD052837;100328
272612;19.0;88;0.5;PF0116;N-1100000030;;;VP0353;LA0174;PD052838;100328
272737;50.0;185;0.5;;N-2200007050;HI2248150R05;608100;VPU055;LA0142;PD053527;101602
272793;35.0;130;0.5;;N-15D0001030;H-1535090M02;612960;VPU047;LA0173;PD052936;105521
272885;50.0;185;0.5;;N-2200007050;HI2248150R05;608100;VPU055;LA0142;PD070134;101602
273150;50.0;185;0.5;;N-2200007050;HI2248150R05;608100;VPU055;LA0142;PD053105;101602
273156;35.0;120;0.5;PF0116;N-1500H00030;HI1534050M01;606581;VK35301;LA0172;PD056235;100315
273560;13.5;45;0.3;PF0405;K-060A000011;HF0611011001;607092;VP0401;LA0174;PD053312;100328
273564;13.5;45;0.3;PF0405;K-060A000011;HF0611011001;610717;VP0401;LA0174;PD053316;100328
273587;35.0;100;0.5;;P-2100Z01100;VS2134030M02;615407;VPU046;LA0172;PD053333;100919
273602;13.5;58;0.3;PF0405;N-0600000012;HL0613012001;605488;VP0401;LA0174;PD053338;100328
273864;50.0;185;0.5;;N-2200007050;HI2248150R05;608100;VPU055;LA0142;PD053435;101602
273868;50.0;185;0.5;;N-2200007050;HI2248150R05;608100;VPU055;LA0142;PDXXXXXX;
273869;50.0;185;0.5;;N-2200007050;HI2248150R05;608100;VPU055;LA0142;PD053438;101602
273871;50.0;185;0.5;;N-2200007050;HI2248150R05;608100;VPU055;LA0142;PD053440;101602
273874;50.0;185;0.5;;N-2200007050;HI2248150R05;608100;VPU055;LA0142;PD053442;101602
273875;50.0;185;0.5;;N-2200007050;HI2248150R05;608100;VPU055;LA0142;PD053445;101602
273876;50.0;185;0.5;;N-2200007050;HI2248150R05;608100;VPU055;LA0142;PD053446;101602
273877;50.0;185;0.5;;N-2200007050;HI2248150R05;608100;VPU055;LA0142;PD053447;101602
273923;19.0;88;0.5;PF0116;N-1100000025;HI1119057001;274559;VP0353;LA0174;PD053474;100328
274131;50.0;185;0.5;;N-2200007050;HI2248150R05;608100;VPU055;LA0142;PD053577;101602
274178;50.0;185;0.5;;N-2200007050;HI2248150R05;608100;VPU055;LA0142;PD053606;101602
274294;35.0;120;0.5;PF0116;P-2100Z00100;VS2134030002;610695;VK35301;LA0174;PD053660;100328
274295;19.0;85;0.5;PF0116;K-0900001011;HC0918015001;604445;VP0353;LA0174;PD053661;100328
274303;25.0;98;0.5;PF0116;K-1100001015;HC1124015001;610701;VP0294;LA0174;PD054210;100328
274305;35.0;93;0.5;PF0116;P-2100Z00100;VS2134030002;610700;VK35101;LA0174;PD053666;100328
274306;35.0;93;0.5;PF0116;P-2100Z00100;VS2134030002;611016;VK35101;LA0174;PD053667;100328
274496;50.0;185;0.5;;N-2200007050;HI2248150R05;608100;VPU055;LA0142;PD053435;101602
274565;25.0;98;0.5;PF0116;K-0900001011;HF0918011001;610832;VP0285;LA0174;PD053781;100328
274613;25.0;105;0.4;;N-1110002035;HS1125030001;620202;VPU037;LA0173;PD053803;101591
274618;50.0;185;0.5;;N-2200007050;HI2248150R05;608100;VPU055;LA0142;PD053807;101602
275139;35.0;130;0.5;;N-15D0001030;H-1535090002;615453;VPU047;LA0142;;105521
275163;16.0;70;0.3;PF0405;K-060A000011;HF0611011001;610717;VP0340;LA0174;PD054085;100328
275164;16.0;70;0.3;PF0405;K-060A000011;HF0611011001;610717;VP0340;LA0174;PD054086;100328
275238;50.0;185;0.5;;N-2200007050;HI2248150R05;608100;VPU055;LA0172;PD053445;101602
275245;50.0;185;0.5;;N-2200007050;HI2248150R05;608100;VPU055;LA0142;PD053577;101602
275247;50.0;185;0.5;;N-2200007050;HI2248150R05;608100;VPU055;LA0142;PD053440;101602
275255;50.0;185;0.5;;N-2200007050;HI2248150R05;608100;VPU055;LA0142;PD053442;101602
275377;40.0;165;0.5;;P-2100Z01100;VS2138040009;616802;VPU050;LA0172;PD053787;100644
275545;25.0;105;0.5;PF0116;K-1100001015;HC1124015001;610708;VP0294;LA0174;PD054252;100328
275547;25.0;105;0.5;PF0116;K-1100001015;HC1124015001;610708;VP0294;LA0174;PD054253;100328
275548;25.0;98;0.5;PF0116;K-1100001015;HC1124015001;610701;VP0294;LA0174;PD054254;100328
275549;25.0;98;0.5;PF0116;K-0900001011;HF0918011001;610832;VP0285;LA0174;PD054255;100328
275609;50.0;185;0.5;;N-2200007050;HI2248150R05;608100;VPU055;LA0172;PD053105;101602
275639;19.0;70;0.4;;K-0900001015;HC0918015M02;612809;VPU035;LA0143;PD054299;1010
275690;19.0;110;0.5;PF0116;N-1500003085;H-1519100001;620291;VP0504;LA0172;PD053670;100315
275704;50.0;185;0.5;;N-2200007050;HI2248150R05;608100;VPU055;LA0142;PD053606;101602
275812;50.0;185;0.5;;N-2200007050;HI2248150R05;608100;VPU055;LA0142;PD054367;101602
276050;19.0;88;0.5;PF0116;N-1100000025;HI1119057001;274917;VP0353;LA0174;PD054493;100328
276052;35.0;93;0.5;PF0116;P-2100Z00100;VS2134030002;611316;VK35101;LA0174;PD054499;100328
276055;35.0;93;0.5;PF0116;P-2100Z00100;VS2134030002;613513;VK35101;LA0174;PD054501;100328
276056;35.0;93;0.5;PF0116;P-2100Z00100;VS2134030002;613513;VK35101;LA0174;PD054502;100328
